"Park_code","Loc_code","Unit_code","Location_code","Calendar_year","Start_date","Observation_ID","Segment_num","Segment_length_m","No_GPS","UTME","UTMN","Field_coord","Veg_type","Origin","Cover_class","Is_grazed","Substrate","Obs_notes","Flag","Office_notes"
"SAJH","AC.1-10","AC","1-10","2013",5/7/2013 0:00:00,3744,3,11.83,0,499927.461,5366978.941,5366978,"U","NA","NA",0,"Logs",,0,
"SAJH","AC.1-10","AC","1-10","2013",5/7/2013 0:00:00,3745,4,23.96,0,499927.618,5366990.772,5366990,"H","N","0-10%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2013",5/7/2013 0:00:00,3746,5,49.07,0,499927.535,5367014.741,5367014,"H","E","0-10%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2013",5/7/2013 0:00:00,3747,6,12.05,0,499927.536,5367063.813,5367063,"H","N","11-49%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2013",5/7/2013 0:00:00,3748,7,23.39,0,499927.916,5367075.865,5367075,"H","E","11-49%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2013",5/7/2013 0:00:00,3749,8,76.12,0,499927.884,5367099.257,5367099,"H","E","0-10%",0,,"fesarn",0,
"SAJH","AC.1-10","AC","1-10","2013",5/7/2013 0:00:00,3750,9,4.66,0,499927.743,5367175.38,5367175,"H","E","0-10%",-1,,"rabbits",0,
"SAJH","AC.1-10","AC","1-10","2013",5/7/2013 0:00:00,3751,10,26.78,0,499927.621,5367180.041,5367180,"H","E","0-10%",0,,"hollan",0,
"SAJH","AC.1-10","AC","1-10","2013",5/7/2013 0:00:00,3752,11,2.29,0,499927.733,5367206.823,5367206,"H","E","0-10%",-1,,"hollan, leymol, pteaqu",0,
"SAJH","AC.1-10","AC","1-10","2013",5/7/2013 0:00:00,3753,12,111.48,0,499927.731,5367209.115,5367208,"H","E","0-10%",0,,"leymol, hollan, pteaqu",0,
"SAJH","AC.1-10","AC","1-10","2013",5/7/2013 0:00:00,3754,13,24.67,0,499927.572,5367320.599,5367320,"H","E","11-49%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2013",5/7/2013 0:00:00,3755,14,12.02,0,499927.602,5367345.274,5367345,"S","E","NA",0,,"rubdis",0,
"SAJH","AC.1-10","AC","1-10","2013",5/7/2013 0:00:00,3756,15,66.52,0,499927.626,5367357.294,5367357,"H","E","0-10%",0,,"leymol, fesarn",0,
"SAJH","AC.1-10","AC","1-10","2013",5/7/2013 0:00:00,3757,16,59.32,0,499927.627,5367423.821,5367423,"H","N","11-49%",0,,"fesarn",0,
"SAJH","AC.1-10","AC","1-10","2013",5/7/2013 0:00:00,3758,17,15.32,0,499927.662,5367483.144,5367483,"H","E","11-49%",0,,"fesarn hollan",0,
"SAJH","AC.1-10","AC","1-10","2013",5/7/2013 0:00:00,3759,18,7.33,0,499927.642,5367498.469,5367498,"H","N","11-49%",0,,"leymold, hollan",0,
"SAJH","AC.1-10","AC","1-10","2013",5/7/2013 0:00:00,3760,19,10.86,0,499927.616,5367505.807,5367505,"H","E","0-10%",-1,,"leymol, hollan",0,
"SAJH","AC.1-10","AC","1-10","2013",5/7/2013 0:00:00,3761,20,24.49,0,499927.624,5367516.676,5367516,"H","E","11-49%",0,,"hollan, leymol",0,
"SAJH","AC.1-10","AC","1-10","2013",5/7/2013 0:00:00,3762,21,6.47,0,499927.618,5367541.174,5367540,"H","E","0-10%",-1,,"leymol, hollan",0,
"SAJH","AC.1-10","AC","1-10","2013",5/7/2013 0:00:00,3763,22,33.40,0,499927.625,5367547.644,5367547,"H","E","11-49%",0,,"leymol. hollan",0,
"SAJH","AC.1-10","AC","1-10","2013",5/7/2013 0:00:00,3764,23,3.43,0,499927.65,5367581.052,5367580,"H","E","0-10%",-1,,,0,
"SAJH","AC.1-10","AC","1-10","2013",5/7/2013 0:00:00,3765,24,5.74,0,499927.54,5367584.488,5367584,"H","E","11-49%",0,,"leymol",0,
"SAJH","AC.1-10","AC","1-10","2013",5/7/2013 0:00:00,3766,25,56.35,0,499927.702,5367590.232,5367590,"H","N","11-49%",0,,"leymol, amsi",0,
"SAJH","AC.1-10","AC","1-10","2013",5/7/2013 0:00:00,3767,26,12.43,0,499927.63,5367646.586,5367646,"H","N","11-49%",-1,,"leymol, abrlat, brotec",0,
"SAJH","AC.1-10","AC","1-10","2013",5/7/2013 0:00:00,3768,27,29.24,0,499927.735,5367659.016,5367659,"H","N","11-49%",0,,"abrlat, amsink, brotel",0,
"SAJH","AC.1-10","AC","1-10","2013",5/7/2013 0:00:00,3769,28,20.66,0,499927.745,5367688.258,5367688,"H","E","11-49%",-1,,,0,
"SAJH","AC.1-10","AC","1-10","2013",5/7/2013 0:00:00,3770,29,84.54,0,499927.967,5367708.926,5367709,"H","E","0-10%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2013",5/7/2013 0:00:00,3771,30,17.95,0,499927.973,5367793.468,5367793,"H","E","0-10%",-1,,"brotec, hollan abrlat",0,
"SAJH","AC.1-10","AC","1-10","2013",5/7/2013 0:00:00,3772,31,6.16,0,499928.01,5367811.419,5367811,"H","E","0-10%",0,,"brotec, ruburn",0,
"SAJH","AC.1-10","AC","1-10","2013",5/7/2013 0:00:00,3773,32,3.77,0,499927.811,5367817.586,5367817,"S","N","NA",0,,"rosebut",0,
"SAJH","AC.1-10","AC","1-10","2013",5/7/2013 0:00:00,3774,33,19.20,0,499927.672,5367821.365,5367821,"H","E","0-10%",0,,"agrostis, hollan",0,
"SAJH","AC.1-10","AC","1-10","2013",5/7/2013 0:00:00,3775,34,9.28,0,499927.871,5367840.574,5367840,"D","NA","NA",0,,"road",0,
"SAJH","AC.1-10","AC","1-10","2013",5/7/2013 0:00:00,3776,35,10.29,0,499927.881,5367849.86,5367849,"S","E","NA",0,,"agrostis, rumace",0,
"SAJH","AC.1-10","AC","1-10","2013",5/7/2013 0:00:00,3777,36,10.68,0,499927.57,5367860.157,5367859,"H","E","0-10%",0,,"rosa",0,
"SAJH","AC.1-10","AC","1-10","2013",5/7/2013 0:00:00,3778,37,29.37,0,499927.692,5367870.846,5367870,"S","N","NA",0,,"fesarn",0,
"SAJH","AC.1-10","AC","1-10","2013",5/7/2013 0:00:00,3779,38,39.25,0,499928.281,5367900.225,5367900,"H","E","0-10%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2013",5/7/2013 0:00:00,3780,39,27.51,0,499927.926,5367939.479,5367939,"H","N","11-49%",0,,"leymol, poa",0,
"SAJH","AC.1-10","AC","1-10","2013",5/7/2013 0:00:00,3781,40,20.05,0,499927.859,5367966.99,5367967,"H","E","11-49%",0,,"leymol, hollan, poa",0,
"SAJH","AC.1-10","AC","1-10","2013",5/7/2013 0:00:00,3782,41,9.05,0,499928.121,5367987.049,5367987,"H","N","11-49%",0,,"leymol, poa",0,
"SAJH","AC.1-10","AC","1-10","2013",5/7/2013 0:00:00,3783,42,37.83,0,499927.711,5367996.105,5367996,"H","E","0-10%",0,,"flyrep, poa",0,
"SAJH","AC.1-10","AC","1-10","2013",5/7/2013 0:00:00,3784,43,77.55,0,499927.562,5368033.941,5368034,"H","N","11-49%",0,,"leymol, poa, cirarv",0,
"SAJH","AC.1-10","AC","1-10","2013",5/7/2013 0:00:00,3785,44,12.35,0,499927.858,5368111.498,5368111,"S","N","NA",0,,"rosa, symalb",0,
"SAJH","AC.1-10","AC","1-10","2013",5/7/2013 0:00:00,3786,45,11.32,0,499927.71,5368123.848,5368124,"H","N","0-10%",0,,"juncus",0,
"SAJH","AC.1-10","AC","1-10","2013",5/7/2013 0:00:00,3787,46,2.93,0,499927.857,5368135.169,5368135,"S","N","NA",0,,"ribes, divericatum",0,
"SAJH","AC.1-10","AC","1-10","2013",5/7/2013 0:00:00,3788,47,39.89,0,499927.562,5368138.102,5368138,"H","N","0-10%",0,,"a junctus, achalla, hollan",0,
"SAJH","AC.1-10","AC","1-10","2013",5/7/2013 0:00:00,3789,48,24.15,0,499927.934,5368177.997,5368178,"U","NA","NA",0,"Logs","saliconia in between",0,
"SAJH","AC.1-10","AC","1-10","2013",5/7/2013 0:00:00,3790,49,10.44,0,499928.148,5368202.15,5368202,"U","NA","NA",0,"Gravel",,0,
"SAJH","AC.1-10","AC","1-10","2013",5/7/2013 0:00:00,7511,50,0.00,0,499927.943,5368212.592,5368212,"End","NA","NA",0,,,0,"Adjusted point in GIS to match 2015 transect end"
"SAJH","AC.1-10","AC","1-10","2012",6/15/2012 0:00:00,2722,1,16.77,0,499927.619,5366956.635,5366956,"U","NA","NA",0,"Gravel","start",0,
"SAJH","AC.1-10","AC","1-10","2012",6/15/2012 0:00:00,2723,2,16.35,0,499927.837,5366973.406,5366973,"U","NA","NA",0,"Logs",,0,
"SAJH","AC.1-10","AC","1-10","2012",6/15/2012 0:00:00,2724,3,8.23,0,499927.643,5366989.76,5366989,"H","N","0-10%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2012",6/15/2012 0:00:00,2725,4,4.69,0,499927.694,5366997.997,5366998,"H","E","0-10%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2012",6/15/2012 0:00:00,2726,5,11.52,0,499927.667,5367002.688,5367002,"H","N","0-10%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2012",6/15/2012 0:00:00,2727,6,5.16,0,499927.664,5367014.217,5367014,"H","E","0-10%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2012",6/15/2012 0:00:00,2728,7,2.31,0,499927.559,5367019.383,5367019,"H","N","11-49%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2012",6/15/2012 0:00:00,2729,8,5.12,0,499927.851,5367021.696,5367021,"H","E","0-10%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2012",6/15/2012 0:00:00,2730,9,4.26,0,499927.691,5367026.819,5367026,"H","N","0-10%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2012",6/15/2012 0:00:00,2731,10,1.55,0,499927.614,5367031.084,5367031,"H","E","0-10%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2012",6/15/2012 0:00:00,2732,11,1.87,0,499927.604,5367032.639,5367032,"H","N","0-10%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2012",6/15/2012 0:00:00,2733,12,1.18,0,499927.452,5367034.51,5367034,"H","E","0-10%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2012",6/15/2012 0:00:00,2734,13,4.48,0,499927.69,5367035.695,5367035,"H","N","0-10%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2012",6/15/2012 0:00:00,2735,14,1.61,0,499927.691,5367040.184,5367040,"H","E","0-10%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2012",6/15/2012 0:00:00,2736,15,3.99,0,499927.438,5367041.795,5367041,"H","N","0-10%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2012",6/15/2012 0:00:00,2737,16,2.12,0,499927.797,5367045.79,5367045,"H","E","0-10%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2012",6/15/2012 0:00:00,2738,17,1.57,0,499927.622,5367047.914,5367047,"U","NA","NA",0,"Rock",,0,
"SAJH","AC.1-10","AC","1-10","2012",6/15/2012 0:00:00,2739,18,11.56,0,499927.76,5367049.491,5367050,"H","E","0-10%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2012",6/15/2012 0:00:00,2740,19,1.24,0,499928.237,5367061.059,5367062,"H","E","11-49%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2012",6/15/2012 0:00:00,2741,20,37.41,0,499927.923,5367062.307,5367062,"H","E","0-10%",0,,,0,"moved 1 meter"
"SAJH","AC.1-10","AC","1-10","2012",6/15/2012 0:00:00,2742,21,3.79,1,499927.5,5367099.72,5367105,"S","N","NA",0,,"offset 180 deg./4 meters",0,"moved in GIS to line"
"SAJH","AC.1-10","AC","1-10","2012",6/15/2012 0:00:00,2743,22,5.80,0,499927.786,5367103.514,5367105,"H","E","0-10%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2012",6/15/2012 0:00:00,2744,23,2.60,0,499927.732,5367109.32,5367108,"H","E","11-49%",0,,,0,"Pteridium"
"SAJH","AC.1-10","AC","1-10","2012",6/15/2012 0:00:00,2745,24,201.47,0,499927.804,5367111.923,5367111,"H","E","0-10%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2012",6/15/2012 0:00:00,2746,25,17.51,0,499926.979,5367313.401,5367315,"H","E","11-49%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2012",6/15/2012 0:00:00,2747,26,13.28,0,499928.042,5367330.915,5367330,"H","N","11-49%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2012",6/15/2012 0:00:00,2748,27,12.95,0,499927.732,5367344.198,5367343,"S","E","NA",0,,,0,
"SAJH","AC.1-10","AC","1-10","2012",6/15/2012 0:00:00,2749,28,195.92,0,499927.839,5367357.148,5367357,"H","E","0-10%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2012",6/15/2012 0:00:00,2750,29,4.42,0,499927.87,5367553.068,5367553,"H","E","11-49%",0,,,0,"pteridium"
"SAJH","AC.1-10","AC","1-10","2012",6/15/2012 0:00:00,2751,30,52.49,0,499928.004,5367557.489,5367556,"H","E","0-10%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2012",6/15/2012 0:00:00,2752,31,45.02,0,499927.86,5367609.987,5367609,"H","N","0-10%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2012",6/15/2012 0:00:00,2753,32,42.49,0,499927.834,5367655.008,5367654,"H","E","11-49%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2012",6/15/2012 0:00:00,2754,33,17.11,0,499927.863,5367697.505,5367697,"H","E","0-10%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2012",6/15/2012 0:00:00,2755,34,7.51,0,499927.743,5367714.624,5367714,"H","E","11-49%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2012",6/15/2012 0:00:00,2756,35,95.27,0,499927.642,5367722.135,5367722,"H","E","0-10%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2012",6/15/2012 0:00:00,2757,36,3.46,0,499927.873,5367817.409,5367817,"S","N","NA",0,,,0,
"SAJH","AC.1-10","AC","1-10","2012",6/15/2012 0:00:00,2758,37,17.24,0,499927.553,5367820.876,5367820,"H","E","0-10%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2012",6/15/2012 0:00:00,2759,38,2.19,0,499927.799,5367838.122,5367838,"S","E","NA",0,,,0,
"SAJH","AC.1-10","AC","1-10","2012",6/15/2012 0:00:00,2760,39,9.68,0,499927.574,5367840.321,5367840,"D","NA","NA",0,,"Road",0,"15:33"
"SAJH","AC.1-10","AC","1-10","2012",6/15/2012 0:00:00,2761,40,2.10,0,499927.628,5367850.004,5367850,"H","E","0-10%",0,,,0,"started on 6/22 at 9 am"
"SAJH","AC.1-10","AC","1-10","2012",6/15/2012 0:00:00,2762,41,5.16,0,499927.88,5367852.106,5367851,"S","E","NA",0,,,0,
"SAJH","AC.1-10","AC","1-10","2012",6/15/2012 0:00:00,2763,42,11.77,0,499927.509,5367857.267,5367857,"H","E","0-10%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2012",6/15/2012 0:00:00,2764,43,33.65,0,499927.449,5367869.038,5367869,"S","N","NA",0,,,0,
"SAJH","AC.1-10","AC","1-10","2012",6/15/2012 0:00:00,2765,44,195.54,0,499927.746,5367902.688,5367902,"H","E","0-10%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2012",6/15/2012 0:00:00,2766,45,11.53,0,499927.432,5368098.235,5368098,"H","E","11-49%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2012",6/15/2012 0:00:00,2767,46,14.57,0,499927.438,5368109.767,5368109,"S","N","NA",0,,,0,
"SAJH","AC.1-10","AC","1-10","2012",6/15/2012 0:00:00,2768,47,76.64,0,499927.775,5368124.341,5368124,"H","N","11-49%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2012",6/15/2012 0:00:00,2769,48,4.06,0,499927.396,5368200.985,5368200,"U","NA","NA",0,"Logs",,0,
"SAJH","AC.1-10","AC","1-10","2012",6/15/2012 0:00:00,2770,49,7.54,0,499927.177,5368205.049,5368204,"U","NA","NA",0,"Gravel",,0,
"SAJH","AC.1-10","AC","1-10","2012",6/15/2012 0:00:00,7432,50,0.00,0,499927.405,5368212.59,5368213,"End","NA","NA",0,"Gravel","data sheet end point amended to new end point of 5368213",0,"moved to end in GIS"
"SAJH","AC.1-10","AC","1-10","2009",6/24/2009 0:00:00,1747,1,9.90,0,499927.48,5366957.25,5366956,"U","NA","NA",0,"Sand",,0,
"SAJH","AC.1-10","AC","1-10","2009",6/24/2009 0:00:00,1748,2,9.93,0,499927.5,5366967.15,5366966,"U","NA","NA",0,"Gravel","Recorded as cobble.",0,
"SAJH","AC.1-10","AC","1-10","2009",6/24/2009 0:00:00,1749,3,13.38,0,499927.15,5366977.08,5366977,"U","NA","NA",0,"Logs",,0,
"SAJH","AC.1-10","AC","1-10","2009",6/24/2009 0:00:00,1750,4,4.74,0,499927.43,5366990.46,5366990,"H","N","0-10%",0,,"Leymus/Lathyrus",0,
"SAJH","AC.1-10","AC","1-10","2009",6/24/2009 0:00:00,1751,5,7.65,0,499927.58,5366995.2,5366995,"H","N","11-49%",0,,"HOLA, LEMO",0,
"SAJH","AC.1-10","AC","1-10","2009",6/24/2009 0:00:00,1752,6,11.84,0,499927.76,5367002.85,5367003,"H","N","0-10%",0,,"ABRLAT/ CARMAT",0,
"SAJH","AC.1-10","AC","1-10","2009",6/24/2009 0:00:00,1753,7,12.49,0,499927.63,5367014.69,5367014,"H","N","11-49%",0,,"LATLIT",0,
"SAJH","AC.1-10","AC","1-10","2009",6/24/2009 0:00:00,1754,8,18.95,0,499927.6,5367027.18,5367027,"H","N","0-10%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2009",6/24/2009 0:00:00,1755,9,16.04,0,499927.66,5367046.13,5367046,"H","E","0-10%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2009",6/24/2009 0:00:00,1756,10,5.07,0,499927.65,5367062.17,5367062,"H","E","11-49%",0,,"PTEAQU",0,
"SAJH","AC.1-10","AC","1-10","2009",6/24/2009 0:00:00,1757,11,9.11,0,499927.45,5367067.24,5367067,"H","N","0-10%",0,,"BROSTI, LEMO",0,
"SAJH","AC.1-10","AC","1-10","2009",6/24/2009 0:00:00,1758,12,9.89,0,499927.95,5367076.35,5367076,"H","E","0-10%",0,,"FESARU/POAPRA",0,
"SAJH","AC.1-10","AC","1-10","2009",6/24/2009 0:00:00,1759,13,5.36,0,499927.13,5367086.24,5367086,"H","N","11-49%",0,,"LEYMOL",0,
"SAJH","AC.1-10","AC","1-10","2009",6/24/2009 0:00:00,1760,14,5.79,0,499928.22,5367091.6,5367091,"H","E","0-10%",0,,"SYMALB",0,
"SAJH","AC.1-10","AC","1-10","2009",6/24/2009 0:00:00,1761,15,5.94,0,499927.68,5367097.39,5367097,"S","N","NA",0,,"Cover obs in T/S: 0-10%",0,
"SAJH","AC.1-10","AC","1-10","2009",6/24/2009 0:00:00,1762,16,33.99,0,499927.39,5367103.33,5367103,"H","E","0-10%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2009",6/24/2009 0:00:00,1763,17,5.15,0,499926.36,5367137.32,5367137,"H","E","11-49%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2009",6/24/2009 0:00:00,1764,18,106.19,0,499927.5,5367142.47,5367142,"H","E","0-10%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2009",6/24/2009 0:00:00,1765,19,7.14,0,499927.58,5367248.66,5367249,"H","E","11-49%",0,,"LEYMOL",0,
"SAJH","AC.1-10","AC","1-10","2009",6/24/2009 0:00:00,1766,20,31.61,0,499927.84,5367255.8,5367255,"H","N","11-49%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2009",6/24/2009 0:00:00,1767,21,23.99,0,499928.01,5367287.41,5367287,"H","E","0-10%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2009",6/24/2009 0:00:00,1768,22,33.46,0,499927.37,5367311.4,5367311,"H","N","50-100%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2009",6/24/2009 0:00:00,1769,23,11.35,0,499927.63,5367344.86,5367345,"S","E","NA",0,,"RUBDIS. Cover obs in T/S: 11-49%",0,
"SAJH","AC.1-10","AC","1-10","2009",6/24/2009 0:00:00,1770,24,14.92,0,499928.18,5367356.21,5367356,"H","E","11-49%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2009",6/24/2009 0:00:00,1771,25,33.05,0,499927.44,5367371.13,5367371,"H","N","11-49%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2009",6/24/2009 0:00:00,1772,26,80.14,0,499927.75,5367404.18,5367404,"H","N","0-10%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2009",6/24/2009 0:00:00,1773,27,13.73,0,499927.69,5367484.32,5367484,"H","E","11-49%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2009",6/24/2009 0:00:00,1774,28,4.48,0,499927.78,5367498.05,5367498,"H","N","50-100%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2009",6/24/2009 0:00:00,1775,29,14.87,0,499926.66,5367502.53,5367503,"H","E","0-10%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2009",6/24/2009 0:00:00,1776,30,4.98,0,499927.34,5367517.4,5367517,"H","E","11-49%",0,,"LEYMOL",0,
"SAJH","AC.1-10","AC","1-10","2009",6/24/2009 0:00:00,1777,31,30.52,0,499926.74,5367522.38,5367522,"H","E","0-10%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2009",6/24/2009 0:00:00,1778,32,5.94,0,499927.42,5367552.9,5367553,"H","E","11-49%",0,,"LEYMOL",0,
"SAJH","AC.1-10","AC","1-10","2009",6/24/2009 0:00:00,1779,33,30.63,0,499927.72,5367558.84,5367558,"H","E","0-10%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2009",6/24/2009 0:00:00,1780,34,12.32,0,499927.25,5367589.47,5367590,"H","N","50-100%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2009",6/24/2009 0:00:00,1781,35,39.60,0,499927.73,5367601.79,5367602,"H","N","0-10%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2009",6/24/2009 0:00:00,1782,36,14.44,0,499927.28,5367641.39,5367641,"H","E","11-49%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2009",6/24/2009 0:00:00,1783,37,9.82,0,499926.93,5367655.83,5367656,"H","N","0-10%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2009",6/24/2009 0:00:00,1784,38,7.74,0,499927.59,5367665.65,5367666,"H","N","11-49%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2009",6/24/2009 0:00:00,1785,39,9.74,0,499927.44,5367673.39,5367673,"H","E","11-49%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2009",6/24/2009 0:00:00,1786,40,18.42,0,499927.2,5367683.13,5367683,"H","N","50-100%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2009",6/24/2009 0:00:00,1787,41,2.34,0,499927.55,5367701.55,5367702,"H","E","11-49%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2009",6/24/2009 0:00:00,1788,42,5.15,0,499927.47,5367703.89,5367704,"H","N","11-49%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2009",6/24/2009 0:00:00,1789,43,12.76,0,499927.63,5367709.04,5367709,"H","E","11-49%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2009",6/24/2009 0:00:00,1790,44,104.55,0,499927.54,5367721.8,5367722,"H","E","0-10%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2009",6/24/2009 0:00:00,1791,45,3.65,0,499927.54,5367826.35,5367826,"H","E","11-49%",0,,"RUBURS",0,
"SAJH","AC.1-10","AC","1-10","2009",6/24/2009 0:00:00,1792,46,10.11,0,499927.83,5367830,5367830,"H","E","0-10%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2009",6/24/2009 0:00:00,1793,47,9.05,0,499928.14,5367840.11,5367840,"D","NA","NA",0,," Road",0,
"SAJH","AC.1-10","AC","1-10","2009",6/24/2009 0:00:00,1794,48,2.35,0,499927.94,5367849.16,5367849,"H","E","0-10%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2009",6/24/2009 0:00:00,1795,49,4.82,0,499926.76,5367851.51,5367852,"S","E","NA",0,,"RUBDIS/Crataegus (nat?). Cover obs in T/S: 0-10%",0,
"SAJH","AC.1-10","AC","1-10","2009",6/24/2009 0:00:00,1796,50,15.47,0,499927.13,5367856.33,5367857,"H","E","0-10%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2009",6/24/2009 0:00:00,1797,51,25.06,0,499927.38,5367871.8,5367873,"S","N","NA",0,,"Rosa. Cover obs in T/S: 11-49%",0,
"SAJH","AC.1-10","AC","1-10","2009",6/24/2009 0:00:00,1798,52,44.63,0,499927.52,5367896.86,5367897,"H","E","0-10%",0,,"PTEAQU",0,
"SAJH","AC.1-10","AC","1-10","2009",6/24/2009 0:00:00,1799,53,44.12,0,499927.03,5367941.49,5367942,"H","N","11-49%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2009",6/24/2009 0:00:00,1800,54,2.97,0,499927.58,5367985.61,5367986,"H","E","0-10%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2009",6/24/2009 0:00:00,1801,55,5.61,0,499927.69,5367988.58,5367989,"H","N","50-100%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2009",6/24/2009 0:00:00,1802,56,44.31,0,499927.64,5367994.19,5367994,"H","E","0-10%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2009",6/24/2009 0:00:00,1803,57,30.21,0,499927.59,5368038.5,5368039,"H","N","11-49%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2009",6/24/2009 0:00:00,1804,58,27.51,0,499927.48,5368068.71,5368069,"H","E","11-49%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2009",6/24/2009 0:00:00,1805,59,25.62,0,499926.27,5368096.22,5368096,"H","N","11-49%",0,,"BROSTI, LEYMOL, RUBURS",0,
"SAJH","AC.1-10","AC","1-10","2009",6/24/2009 0:00:00,1806,60,1.88,0,499926.97,5368121.84,5368122,"S","N","NA",0,,"Rosa. Cover obs in T/S: 11-49%",0,
"SAJH","AC.1-10","AC","1-10","2009",6/24/2009 0:00:00,1807,61,11.59,0,499927.67,5368123.72,5368124,"H","N","0-10%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2009",6/24/2009 0:00:00,1808,62,6.18,0,499928.12,5368135.31,5368136,"H","N","11-49%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2009",6/24/2009 0:00:00,1809,63,42.45,0,499927.38,5368141.49,5368142,"H","N","0-10%",0,,"FESROM, Juncus",0,
"SAJH","AC.1-10","AC","1-10","2009",6/24/2009 0:00:00,1810,64,2.46,0,499927.41,5368183.94,5368185,"U","NA","NA",0,"Logs","Substrate recorded as Logs/Water",0,
"SAJH","AC.1-10","AC","1-10","2009",6/24/2009 0:00:00,1811,65,12.13,0,499927.85,5368186.4,5368186,"H","N","0-10%",0,,,0,
"SAJH","AC.1-10","AC","1-10","2009",6/24/2009 0:00:00,1812,66,3.62,0,499928.11,5368198.53,5368198,"U","NA","NA",0,"Logs",,0,
"SAJH","AC.1-10","AC","1-10","2009",6/24/2009 0:00:00,1813,67,10.29,0,499928.21,5368202.15,5368202,"U","NA","NA",0,"Gravel","Recorded as cobble",0,
"SAJH","AC.1-10","AC","1-10","2009",6/24/2009 0:00:00,1814,68,0.00,0,499927.97,5368212.44,5368216,"End","NA","NA",0,,,0,
